STT,Thời gian,Ngày tháng,ÁP LỰC 1,TỔNG LƯU LƯỢNG 1,Tiêu thụ,LƯU LƯỢNG TỨC THỜI 1
3453,1:00:00,24/05/2024 1:00:00 SA,,297009.8,3.4,3.4
3454,2:00:00,24/05/2024 2:00:00 SA,,297013.4,3.6,3.5
3455,3:00:00,24/05/2024 3:00:00 SA,,297016.4,3,2.7
3456,4:00:00,24/05/2024 4:00:00 SA,,297018.2,1.8,1.9
3457,5:00:00,24/05/2024 5:00:00 SA,,297021.6,3.4,3.2
3458,6:00:00,24/05/2024 6:00:00 SA,,297029.1,7.5,7.1
3459,7:00:00,24/05/2024 7:00:00 SA,,297042.2,13.1,13
3460,8:00:00,24/05/2024 8:00:00 SA,,297054.3,12.1,12
3461,9:00:00,24/05/2024 9:00:00 SA,,297063.8,9.5,10
3462,10:00:00,24/05/2024 10:00:00 SA,,297073,9.2,9.2
3463,11:00:00,24/05/2024 11:00:00 SA,,297082,9,9.1
3464,12:00:00,24/05/2024 12:00:00 CH,,297090.8,8.8,8.5
3465,13:00:00,24/05/2024 1:00:00 CH,,297098.6,7.8,7.9
3466,14:00:00,24/05/2024 2:00:00 CH,,297107.3,8.7,8.3
3467,15:00:00,24/05/2024 3:00:00 CH,,297114.7,7.4,7.4
3468,16:00:00,24/05/2024 4:00:00 CH,,297120.7,6,5.7
3469,17:00:00,24/05/2024 5:00:00 CH,,297128.2,7.5,7.6
3470,18:00:00,24/05/2024 6:00:00 CH,,297139,10.8,10.2
3471,19:00:00,24/05/2024 7:00:00 CH,,297154.5,15.5,15.3
3472,20:00:00,24/05/2024 8:00:00 CH,,297168.9,14.4,14.7
3473,21:00:00,24/05/2024 9:00:00 CH,,297180.4,11.5,12.2
3474,22:00:00,24/05/2024 10:00:00 CH,,297191.3,10.9,11.2
3475,23:00:00,24/05/2024 11:00:00 CH,,297200.5,9.2,8.8
3476,0:00:00,25/05/2024 12:00:00 SA,,297205.9,5.4,5.5
3477,1:00:00,25/05/2024 1:00:00 SA,,297209.4,3.5,3.5
3478,2:00:00,25/05/2024 2:00:00 SA,,297213.6,4.2,4.2
3479,3:00:00,25/05/2024 3:00:00 SA,,297216.4,2.8,2.6
3480,4:00:00,25/05/2024 4:00:00 SA,,297219.8,3.4,3.5
3481,5:00:00,25/05/2024 5:00:00 SA,,297224,4.2,4.3
3482,6:00:00,25/05/2024 6:00:00 SA,,297229.5,5.5,5.4
3483,7:00:00,25/05/2024 7:00:00 SA,,297242.2,12.7,11.4
3484,8:00:00,25/05/2024 8:00:00 SA,,297254.9,12.7,13.4
3485,9:00:00,25/05/2024 9:00:00 SA,,297268.1,13.2,12.6
3486,10:00:00,25/05/2024 10:00:00 SA,,297278.8,10.7,10.6
3487,11:00:00,25/05/2024 11:00:00 SA,,297287.9,9.1,9.3
3488,12:00:00,25/05/2024 12:00:00 CH,,297296.9,9,8.7
3489,13:00:00,25/05/2024 1:00:00 CH,,297305.3,8.4,8.6
3490,14:00:00,25/05/2024 2:00:00 CH,,297311.8,6.5,5.8
3491,15:00:00,25/05/2024 3:00:00 CH,,297319.2,7.4,7.2
3492,16:00:00,25/05/2024 4:00:00 CH,,297326.2,7,6.5
3493,17:00:00,25/05/2024 5:00:00 CH,,297334.6,8.4,8.1
3494,18:00:00,25/05/2024 6:00:00 CH,,297346.5,11.9,12.8
3495,19:00:00,25/05/2024 7:00:00 CH,,297362.9,16.4,16
3496,20:00:00,25/05/2024 8:00:00 CH,,297377.1,14.2,14.3
3497,21:00:00,25/05/2024 9:00:00 CH,,297387.2,10.1,10.7
3498,22:00:00,25/05/2024 10:00:00 CH,,297396.7,9.5,9.7
3499,23:00:00,25/05/2024 11:00:00 CH,,297406,9.3,8.7
3500,0:00:00,26/05/2024 12:00:00 SA,,297411.6,5.6,5.8
3501,1:00:00,26/05/2024 1:00:00 SA,,297416,4.4,4.6
3502,2:00:00,26/05/2024 2:00:00 SA,,297420.7,4.7,4.8
3503,3:00:00,26/05/2024 3:00:00 SA,,297423.4,2.7,2.6
3504,4:00:00,26/05/2024 4:00:00 SA,,297427.3,3.9,4
3505,5:00:00,26/05/2024 5:00:00 SA,,297431.3,4,4.1
3506,6:00:00,26/05/2024 6:00:00 SA,,297435.9,4.6,4.8
3507,7:00:00,26/05/2024 7:00:00 SA,,297446.4,10.5,11.1
3508,8:00:00,26/05/2024 8:00:00 SA,,297458.8,12.4,13
3509,9:00:00,26/05/2024 9:00:00 SA,,297470.4,11.6,10.8
3510,10:00:00,26/05/2024 10:00:00 SA,,297481.7,11.3,10.6
3511,11:00:00,26/05/2024 11:00:00 SA,,297492.5,10.8,11.4
3512,12:00:00,26/05/2024 12:00:00 CH,,297502.3,9.8,10.1
3513,13:00:00,26/05/2024 1:00:00 CH,,297511.1,8.8,9.9
3514,14:00:00,26/05/2024 2:00:00 CH,,297517.5,6.4,6.7
3515,15:00:00,26/05/2024 3:00:00 CH,,297525.4,7.9,8.4
3516,16:00:00,26/05/2024 4:00:00 CH,,297538.1,12.7,12.4
3517,17:00:00,26/05/2024 5:00:00 CH,,297550.7,12.6,11.8
3518,18:00:00,26/05/2024 6:00:00 CH,,297564.4,13.7,13.4
3519,19:00:00,26/05/2024 7:00:00 CH,,297582.6,18.2,17.3
3520,20:00:00,26/05/2024 8:00:00 CH,,297597.7,15.1,15.3
3521,21:00:00,26/05/2024 9:00:00 CH,,297611.2,13.5,13.2
3522,22:00:00,26/05/2024 10:00:00 CH,,297621.8,10.6,10.5
3523,23:00:00,26/05/2024 11:00:00 CH,,297631.9,10.1,10
3524,0:00:00,27/05/2024 12:00:00 SA,,297638.1,6.2,6.3
3525,1:00:00,27/05/2024 1:00:00 SA,,297645.1,7,7
3526,2:00:00,27/05/2024 2:00:00 SA,,297650.4,5.3,5.3
3527,3:00:00,27/05/2024 3:00:00 SA,,297653.1,2.7,2.7
3528,4:00:00,27/05/2024 4:00:00 SA,,297656.9,3.8,3.4
3529,5:00:00,27/05/2024 5:00:00 SA,,297660,3.1,3.2
3530,6:00:00,27/05/2024 6:00:00 SA,,297669,9,8.2
3531,7:00:00,27/05/2024 7:00:00 SA,,297680.1,11.1,11.5
3532,8:00:00,27/05/2024 8:00:00 SA,,297694.2,14.1,13.4
3533,9:00:00,27/05/2024 9:00:00 SA,,297706.5,12.3,12.5
3534,10:00:00,27/05/2024 10:00:00 SA,,297718.7,12.2,13
3535,11:00:00,27/05/2024 11:00:00 SA,,297727.6,8.9,8.5
3536,12:00:00,27/05/2024 12:00:00 CH,,297736.9,9.3,9.1
3537,13:00:00,27/05/2024 1:00:00 CH,,297744,7.1,6.8
3538,14:00:00,27/05/2024 2:00:00 CH,,297752,8,7.2
3539,15:00:00,27/05/2024 3:00:00 CH,,297761.6,9.6,9.1
3540,16:00:00,27/05/2024 4:00:00 CH,,297773.4,11.8,12.1
3541,17:00:00,27/05/2024 5:00:00 CH,,297781.4,8,6.7
3542,18:00:00,27/05/2024 6:00:00 CH,,297796.5,15.1,14.6
3543,19:00:00,27/05/2024 7:00:00 CH,,297816.2,19.7,19.2
3544,20:00:00,27/05/2024 8:00:00 CH,,297833,16.8,17
3545,21:00:00,27/05/2024 9:00:00 CH,,297847.9,14.9,14.4
3546,22:00:00,27/05/2024 10:00:00 CH,,297859.7,11.8,11.2
3547,23:00:00,27/05/2024 11:00:00 CH,,297870.2,10.5,11
3548,0:00:00,28/05/2024 12:00:00 SA,,297875.9,5.7,6
3549,1:00:00,28/05/2024 1:00:00 SA,,297879.9,4,4.1
3550,2:00:00,28/05/2024 2:00:00 SA,,297884.5,4.6,4.5
3551,3:00:00,28/05/2024 3:00:00 SA,,297887.2,2.7,2.8
3552,4:00:00,28/05/2024 4:00:00 SA,,297892.2,5,4.8
3553,5:00:00,28/05/2024 5:00:00 SA,,297896.8,4.6,4.9
3554,6:00:00,28/05/2024 6:00:00 SA,,297906.9,10.1,9.5
3555,7:00:00,28/05/2024 7:00:00 SA,,297919.1,12.2,13.2
3556,8:00:00,28/05/2024 8:00:00 SA,,297932.1,13,12.8
3557,9:00:00,28/05/2024 9:00:00 SA,,297945.2,13.1,12.2
3558,10:00:00,28/05/2024 10:00:00 SA,,297958.9,13.7,14.2
3559,11:00:00,28/05/2024 11:00:00 SA,,297970.8,11.9,11.4
3560,12:00:00,28/05/2024 12:00:00 CH,,297981.4,10.6,10.1
3561,13:00:00,28/05/2024 1:00:00 CH,,297989.8,8.4,8.5
3562,14:00:00,28/05/2024 2:00:00 CH,,297997.6,7.8,7.2
3563,15:00:00,28/05/2024 3:00:00 CH,,298005,7.4,6.7
3564,16:00:00,28/05/2024 4:00:00 CH,,298014.6,9.6,10
3565,17:00:00,28/05/2024 5:00:00 CH,,298024.8,10.2,9.5
3566,18:00:00,28/05/2024 6:00:00 CH,,298039.3,14.5,14.5
3567,19:00:00,28/05/2024 7:00:00 CH,,298059.7,20.4,20.8
3568,20:00:00,28/05/2024 8:00:00 CH,,298076.3,16.6,17.2
3569,21:00:00,28/05/2024 9:00:00 CH,,298091.8,15.5,14.9
3570,22:00:00,28/05/2024 10:00:00 CH,,298103.8,12,11.6
3571,23:00:00,28/05/2024 11:00:00 CH,,298114,10.2,10.9
3572,0:00:00,29/05/2024 12:00:00 SA,,298120.4,6.4,6.2
3573,1:00:00,29/05/2024 1:00:00 SA,,298126.8,6.4,6.4
3574,2:00:00,29/05/2024 2:00:00 SA,,298131.1,4.3,4.1
3575,3:00:00,29/05/2024 3:00:00 SA,,298136,4.9,5.1
3576,4:00:00,29/05/2024 4:00:00 SA,,298140.3,4.3,4.1
3577,5:00:00,29/05/2024 5:00:00 SA,,298144.3,4,3.9
3578,6:00:00,29/05/2024 6:00:00 SA,,298155.3,11,10.7
3579,7:00:00,29/05/2024 7:00:00 SA,,298171.4,16.1,15.8
3580,8:00:00,29/05/2024 8:00:00 SA,,298186.6,15.2,15.2
3581,9:00:00,29/05/2024 9:00:00 SA,,298201,14.4,14
3582,10:00:00,29/05/2024 10:00:00 SA,,298212.3,11.3,11.6
3583,11:00:00,29/05/2024 11:00:00 SA,,298224,11.7,10.8
3584,12:00:00,29/05/2024 12:00:00 CH,,298236.6,12.6,12.5
3585,13:00:00,29/05/2024 1:00:00 CH,,298245.1,8.5,8
3586,14:00:00,29/05/2024 2:00:00 CH,,298252,6.9,6.6
3587,15:00:00,29/05/2024 3:00:00 CH,,298259.9,7.9,8
3588,16:00:00,29/05/2024 4:00:00 CH,,298267.2,7.3,7.5
3589,17:00:00,29/05/2024 5:00:00 CH,,298277,9.8,8.7
3590,18:00:00,29/05/2024 6:00:00 CH,,298289.8,12.8,12.8
3591,19:00:00,29/05/2024 7:00:00 CH,,298307.9,18.1,17.9
3592,20:00:00,29/05/2024 8:00:00 CH,,298324.5,16.6,17
3593,21:00:00,29/05/2024 9:00:00 CH,,298339.1,14.6,14.7
3594,22:00:00,29/05/2024 10:00:00 CH,,298351.9,12.8,13.4
3595,23:00:00,29/05/2024 11:00:00 CH,,298363.3,11.4,12
3596,0:00:00,30/05/2024 12:00:00 SA,,298371.2,7.9,8.1
3597,1:00:00,30/05/2024 1:00:00 SA,,298374.1,2.9,2.9
3598,2:00:00,30/05/2024 2:00:00 SA,,298378.3,4.2,4.2
3599,3:00:00,30/05/2024 3:00:00 SA,,298380.6,2.3,2.2
3600,4:00:00,30/05/2024 4:00:00 SA,,298385.1,4.5,4.4
3601,5:00:00,30/05/2024 5:00:00 SA,,298388.3,3.2,3
3602,6:00:00,30/05/2024 6:00:00 SA,,298395.9,7.6,7.5
3603,7:00:00,30/05/2024 7:00:00 SA,,298411.3,15.4,15.8
3604,8:00:00,30/05/2024 8:00:00 SA,,298427.9,16.6,16.1
3605,9:00:00,30/05/2024 9:00:00 SA,,298441.1,13.2,13.5
3606,10:00:00,30/05/2024 10:00:00 SA,,298453.9,12.8,13
3607,11:00:00,30/05/2024 11:00:00 SA,,298464,10.1,9.5
3608,12:00:00,30/05/2024 12:00:00 CH,,298473.4,9.4,9.6
3609,13:00:00,30/05/2024 1:00:00 CH,,298481.7,8.3,8.7
3610,14:00:00,30/05/2024 2:00:00 CH,,298490.9,9.2,9.4
3611,15:00:00,30/05/2024 3:00:00 CH,,298497.6,6.7,7.7
3612,16:00:00,30/05/2024 4:00:00 CH,,298505.1,7.5,6.6
3613,17:00:00,30/05/2024 5:00:00 CH,,298512.9,7.8,7.6
3614,18:00:00,30/05/2024 6:00:00 CH,,298524.9,12,11.4
3615,19:00:00,30/05/2024 7:00:00 CH,,298542,17.1,16.7
3616,20:00:00,30/05/2024 8:00:00 CH,,298557.3,15.3,15.5
3617,21:00:00,30/05/2024 9:00:00 CH,,298569.9,12.6,12.7
3618,22:00:00,30/05/2024 10:00:00 CH,,298582.1,12.2,11.7
3619,23:00:00,30/05/2024 11:00:00 CH,,298593.1,11,11.2
3620,0:00:00,31/05/2024 12:00:00 SA,,298598.2,5.1,4.9
3621,1:00:00,31/05/2024 1:00:00 SA,,298601.2,3,2.8
3622,2:00:00,31/05/2024 2:00:00 SA,,298605.9,4.7,4.5
3623,3:00:00,31/05/2024 3:00:00 SA,,298609.5,3.6,3.7
3624,4:00:00,31/05/2024 4:00:00 SA,,298612.1,2.6,2.5
3625,5:00:00,31/05/2024 5:00:00 SA,,298617.7,5.6,6.1
3626,6:00:00,31/05/2024 6:00:00 SA,,298624.3,6.6,5.5
3627,7:00:00,31/05/2024 7:00:00 SA,,298635.8,11.5,10.5
3628,8:00:00,31/05/2024 8:00:00 SA,,298651.4,15.6,16.2
3629,9:00:00,31/05/2024 9:00:00 SA,,298663.8,12.4,12.7
3630,10:00:00,31/05/2024 10:00:00 SA,,298671.1,7.3,6.8
3631,11:00:00,31/05/2024 11:00:00 SA,,298679.3,8.2,8.1
3632,12:00:00,31/05/2024 12:00:00 CH,,298688.5,9.2,9.1
3633,13:00:00,31/05/2024 1:00:00 CH,,298696.6,8.1,8.3
3634,14:00:00,31/05/2024 2:00:00 CH,,298702.9,6.3,6
3635,15:00:00,31/05/2024 3:00:00 CH,,298708.7,5.8,6
3636,16:00:00,31/05/2024 4:00:00 CH,,298715.1,6.4,6
3637,17:00:00,31/05/2024 5:00:00 CH,,298723.7,8.6,8.3
3638,18:00:00,31/05/2024 6:00:00 CH,,298738.5,14.8,13.7
3639,19:00:00,31/05/2024 7:00:00 CH,,298753.7,15.2,15.4
3640,20:00:00,31/05/2024 8:00:00 CH,,298767,13.3,13.8
3641,21:00:00,31/05/2024 9:00:00 CH,,298778.3,11.3,11.9
3642,22:00:00,31/05/2024 10:00:00 CH,,298788.8,10.5,10.7
3643,23:00:00,31/05/2024 11:00:00 CH,,298796.6,7.8,7.6
3644,0:00:00,01/06/2024 12:00:00 SA,,298802.6,6,6.2
3645,1:00:00,01/06/2024 1:00:00 SA,,298805.8,3.2,3.1
3646,2:00:00,01/06/2024 2:00:00 SA,,298810.4,4.6,4.5
3647,3:00:00,01/06/2024 3:00:00 SA,,298812.7,2.3,2.1
3648,4:00:00,01/06/2024 4:00:00 SA,,298816.9,4.2,4.1
3649,5:00:00,01/06/2024 5:00:00 SA,,298819.6,2.7,2.4
3650,6:00:00,01/06/2024 6:00:00 SA,,298826.8,7.2,6.6
3651,7:00:00,01/06/2024 7:00:00 SA,,298838,11.2,11.8
3652,9:00:00,01/06/2024 9:00:00 SA,,298868.9,30.9,0
3653,10:00:00,01/06/2024 10:00:00 SA,,298879.5,10.6,10.8
3654,11:00:00,01/06/2024 11:00:00 SA,,298890,10.5,10.5
3655,12:00:00,01/06/2024 12:00:00 CH,,298901.4,11.4,11.7
3656,13:00:00,01/06/2024 1:00:00 CH,,298910.4,9,9.2
3657,14:00:00,01/06/2024 2:00:00 CH,,298917.7,7.3,7.1
3658,15:00:00,01/06/2024 3:00:00 CH,,298929,11.3,11.3
3659,16:00:00,01/06/2024 4:00:00 CH,,298938,9,9
3660,17:00:00,01/06/2024 5:00:00 CH,,298946.8,8.8,8.9
3661,18:00:00,01/06/2024 6:00:00 CH,,298958.4,11.6,11.3
3662,19:00:00,01/06/2024 7:00:00 CH,,298975.7,17.3,17.9
3663,20:00:00,01/06/2024 8:00:00 CH,,298991.9,16.2,15.8
3664,21:00:00,01/06/2024 9:00:00 CH,,299003.2,11.3,10.8
3665,22:00:00,01/06/2024 10:00:00 CH,,299013.3,10.1,9.6
3666,23:00:00,01/06/2024 11:00:00 CH,,299023,9.7,10.7
3667,0:00:00,02/06/2024 12:00:00 SA,,299028.4,5.4,5.6
3668,1:00:00,02/06/2024 1:00:00 SA,,299033.9,5.5,5.4
3669,2:00:00,02/06/2024 2:00:00 SA,,299036.8,2.9,2.6
3670,3:00:00,02/06/2024 3:00:00 SA,,299041.3,4.5,4.2
3671,4:00:00,02/06/2024 4:00:00 SA,,299044.2,2.9,2.8
3672,5:00:00,02/06/2024 5:00:00 SA,,299047.3,3.1,3.1
3673,6:00:00,02/06/2024 6:00:00 SA,,299054.5,7.2,7.2
3674,7:00:00,02/06/2024 7:00:00 SA,,299064.6,10.1,9.9
3675,8:00:00,02/06/2024 8:00:00 SA,,299077.4,12.8,13.8
3676,9:00:00,02/06/2024 9:00:00 SA,,299093.6,16.2,16.4
3677,10:00:00,02/06/2024 10:00:00 SA,,299106.1,12.5,12.5
3678,11:00:00,02/06/2024 11:00:00 SA,,299118.7,12.6,12.9
3679,12:00:00,02/06/2024 12:00:00 CH,,299129.7,11,11.2
3680,13:00:00,02/06/2024 1:00:00 CH,,299138.7,9,9.3
3681,14:00:00,02/06/2024 2:00:00 CH,,299145.5,6.8,7.5
3682,15:00:00,02/06/2024 3:00:00 CH,,299152.5,7,6.5
3683,16:00:00,02/06/2024 4:00:00 CH,,299163.2,10.7,10.8
3684,17:00:00,02/06/2024 5:00:00 CH,,299174.9,11.7,12
3685,18:00:00,02/06/2024 6:00:00 CH,,299190,15.1,14.5
3686,19:00:00,02/06/2024 7:00:00 CH,,299207.5,17.5,17.4
3687,20:00:00,02/06/2024 8:00:00 CH,,299224.3,16.8,16.7
3688,21:00:00,02/06/2024 9:00:00 CH,,299238.5,14.2,14.2
3689,22:00:00,02/06/2024 10:00:00 CH,,299250.9,12.4,12.5
3690,23:00:00,02/06/2024 11:00:00 CH,,299260.3,9.4,9.3
3691,0:00:00,03/06/2024 12:00:00 SA,,299268.6,8.3,8.6
3692,1:00:00,03/06/2024 1:00:00 SA,,299273.2,4.6,4.1
3693,2:00:00,03/06/2024 2:00:00 SA,,299277.1,3.9,4
3694,3:00:00,03/06/2024 3:00:00 SA,,299280.1,3,2.7
3695,4:00:00,03/06/2024 4:00:00 SA,,299283.9,3.8,4.2
3696,5:00:00,03/06/2024 5:00:00 SA,,299288.4,4.5,4.1
3697,6:00:00,03/06/2024 6:00:00 SA,,299296,7.6,6.8
3698,7:00:00,03/06/2024 7:00:00 SA,,299309.5,13.5,13.6
3699,8:00:00,03/06/2024 8:00:00 SA,,299325.1,15.6,16.3
3700,9:00:00,03/06/2024 9:00:00 SA,,299338.6,13.5,13.5
3701,10:00:00,03/06/2024 10:00:00 SA,,299348.3,9.7,10.1
3702,11:00:00,03/06/2024 11:00:00 SA,,299358.2,9.9,8.9
3703,12:00:00,03/06/2024 12:00:00 CH,,299367.9,9.7,8.7
3704,13:00:00,03/06/2024 1:00:00 CH,,299377.1,9.2,9.1
3705,14:00:00,03/06/2024 2:00:00 CH,,299384.1,7,7.6
3706,15:00:00,03/06/2024 3:00:00 CH,,299393.7,9.6,9.2
3707,16:00:00,03/06/2024 4:00:00 CH,,299401.8,8.1,8.3
3708,17:00:00,03/06/2024 5:00:00 CH,,299411.7,9.9,10.1
3709,18:00:00,03/06/2024 6:00:00 CH,,299429,17.3,17.1
3710,19:00:00,03/06/2024 7:00:00 CH,,299449.8,20.8,20.2
3711,20:00:00,03/06/2024 8:00:00 CH,,299466.5,16.7,16.2
3712,21:00:00,03/06/2024 9:00:00 CH,,299479.1,12.6,12.7
3713,22:00:00,03/06/2024 10:00:00 CH,,299490.6,11.5,11.9
3714,23:00:00,03/06/2024 11:00:00 CH,,299500.1,9.5,9.7
3715,0:00:00,04/06/2024 12:00:00 SA,,299504.9,4.8,4.3
3716,1:00:00,04/06/2024 1:00:00 SA,,299510.1,5.2,5.5
3717,2:00:00,04/06/2024 2:00:00 SA,,299512.7,2.6,2.8
3718,3:00:00,04/06/2024 3:00:00 SA,,299517.1,4.4,4.5
3719,4:00:00,04/06/2024 4:00:00 SA,,299521.1,4,3.7
3720,5:00:00,04/06/2024 5:00:00 SA,,299525.2,4.1,4
3721,6:00:00,04/06/2024 6:00:00 SA,,299533.3,8.1,7.8
3722,7:00:00,04/06/2024 7:00:00 SA,,299545.7,12.4,13.2
3723,8:00:00,04/06/2024 8:00:00 SA,,299559.3,13.6,13.1
3724,9:00:00,04/06/2024 9:00:00 SA,,299573.6,14.3,14.7
3725,10:00:00,04/06/2024 10:00:00 SA,,299586.1,12.5,12.8
3726,11:00:00,04/06/2024 11:00:00 SA,,299599,12.9,12.3
3727,12:00:00,04/06/2024 12:00:00 CH,,299610.9,11.9,11.7
3728,13:00:00,04/06/2024 1:00:00 CH,,299620,9.1,9.3
3729,14:00:00,04/06/2024 2:00:00 CH,,299628.4,8.4,7.8
3730,15:00:00,04/06/2024 3:00:00 CH,,299636.4,8,8.4
3731,16:00:00,04/06/2024 4:00:00 CH,,299642.8,6.4,6.3
3732,17:00:00,04/06/2024 5:00:00 CH,,299651.7,8.9,8.7
3733,18:00:00,04/06/2024 6:00:00 CH,,299666.9,15.2,14.6
3734,19:00:00,04/06/2024 7:00:00 CH,,299686.1,19.2,19.2
3735,20:00:00,04/06/2024 8:00:00 CH,,299701.3,15.2,16.1
3736,21:00:00,04/06/2024 9:00:00 CH,,299714.6,13.3,13.1
3737,22:00:00,04/06/2024 10:00:00 CH,,299725.6,11,10.4
3738,23:00:00,04/06/2024 11:00:00 CH,,299737.9,12.3,12.3
3739,0:00:00,05/06/2024 12:00:00 SA,,299744.1,6.2,6.4
3740,1:00:00,05/06/2024 1:00:00 SA,,299749.1,5,4.6
3741,2:00:00,05/06/2024 2:00:00 SA,,299751.9,2.8,3
3742,3:00:00,05/06/2024 3:00:00 SA,,299756,4.1,3.7
3743,4:00:00,05/06/2024 4:00:00 SA,,299759.7,3.7,3.4
3744,5:00:00,05/06/2024 5:00:00 SA,,299763.4,3.7,3.7
3745,6:00:00,05/06/2024 6:00:00 SA,,299770.7,7.3,6.8
3746,7:00:00,05/06/2024 7:00:00 SA,,299782.6,11.9,12.3
3747,8:00:00,05/06/2024 8:00:00 SA,,299796.4,13.8,13.9
3748,9:00:00,05/06/2024 9:00:00 SA,,299807.3,10.9,10.8
3749,10:00:00,05/06/2024 10:00:00 SA,,299818.6,11.3,11.5
3750,11:00:00,05/06/2024 11:00:00 SA,,299828.9,10.3,10.7
3751,12:00:00,05/06/2024 12:00:00 CH,,299840.2,11.3,11.2
3752,13:00:00,05/06/2024 1:00:00 CH,,299850.7,10.5,10.6
3753,14:00:00,05/06/2024 2:00:00 CH,,299857.3,6.6,6.8
3754,15:00:00,05/06/2024 3:00:00 CH,,299863.1,5.8,5.6
3755,16:00:00,05/06/2024 4:00:00 CH,,299868.7,5.6,5.7
3756,17:00:00,05/06/2024 5:00:00 CH,,299876.7,8,7.6
3757,18:00:00,05/06/2024 6:00:00 CH,,299889.4,12.7,12.6
3758,19:00:00,05/06/2024 7:00:00 CH,,299907.7,18.3,18.5
3759,20:00:00,05/06/2024 8:00:00 CH,,299922.4,14.7,14.5
3760,21:00:00,05/06/2024 9:00:00 CH,,299935.5,13.1,13.8
3761,22:00:00,05/06/2024 10:00:00 CH,,299947.2,11.7,10.7
3762,23:00:00,05/06/2024 11:00:00 CH,,299958.3,11.1,10.9
3763,0:00:00,06/06/2024 12:00:00 SA,,299965.1,6.8,7.1
3764,1:00:00,06/06/2024 1:00:00 SA,,299969.4,4.3,4.5
3765,2:00:00,06/06/2024 2:00:00 SA,,299974,4.6,4.5
3766,3:00:00,06/06/2024 3:00:00 SA,,299978.5,4.5,4.6
3767,4:00:00,06/06/2024 4:00:00 SA,,299981.8,3.3,3.2
3768,5:00:00,06/06/2024 5:00:00 SA,,299987.5,5.7,5.3
3769,6:00:00,06/06/2024 6:00:00 SA,,299994.7,7.2,6.7
3770,7:00:00,06/06/2024 7:00:00 SA,,300006.7,12,12.4
3771,8:00:00,06/06/2024 8:00:00 SA,,300018.6,11.9,11.4
3772,9:00:00,06/06/2024 9:00:00 SA,,300030.8,12.2,13.1
3773,10:00:00,06/06/2024 10:00:00 SA,,300039.4,8.6,8.3
3774,11:00:00,06/06/2024 11:00:00 SA,,300047.7,8.3,7.8
3775,12:00:00,06/06/2024 12:00:00 CH,,300056.2,8.5,9.4
3776,13:00:00,06/06/2024 1:00:00 CH,,300064.4,8.2,7.8
3777,14:00:00,06/06/2024 2:00:00 CH,,300072.1,7.7,8
3778,15:00:00,06/06/2024 3:00:00 CH,,300080.7,8.6,7.9
3779,16:00:00,06/06/2024 4:00:00 CH,,300086,5.3,4.9
3780,17:00:00,06/06/2024 5:00:00 CH,,300093,7,7
3781,18:00:00,06/06/2024 6:00:00 CH,,300103.9,10.9,10.3
3782,19:00:00,06/06/2024 7:00:00 CH,,300118.7,14.8,14.9
3783,20:00:00,06/06/2024 8:00:00 CH,,300132.1,13.4,12.7
3784,21:00:00,06/06/2024 9:00:00 CH,,300142.7,10.6,10.3
3785,22:00:00,06/06/2024 10:00:00 CH,,300153.5,10.8,10.2
3786,23:00:00,06/06/2024 11:00:00 CH,,300162,8.5,8.1
3787,0:00:00,07/06/2024 12:00:00 SA,,300168.1,6.1,6.2
3788,1:00:00,07/06/2024 1:00:00 SA,,300170.9,2.8,2.5
3789,2:00:00,07/06/2024 2:00:00 SA,,300174.1,3.2,3.3
3790,3:00:00,07/06/2024 3:00:00 SA,,300175.6,1.5,1.4
3791,4:00:00,07/06/2024 4:00:00 SA,,300178.7,3.1,2.8
3792,5:00:00,07/06/2024 5:00:00 SA,,300181.1,2.4,2.4
3793,6:00:00,07/06/2024 6:00:00 SA,,300188.9,7.8,7.1
3794,7:00:00,07/06/2024 7:00:00 SA,,300199.5,10.6,10.9
3795,8:00:00,07/06/2024 8:00:00 SA,,300211.9,12.4,11.5
3796,9:00:00,07/06/2024 9:00:00 SA,,300225,13.1,13.1
3797,10:00:00,07/06/2024 10:00:00 SA,,300234.4,9.4,9.6
3798,11:00:00,07/06/2024 11:00:00 SA,,300243.7,9.3,9
3799,12:00:00,07/06/2024 12:00:00 CH,,300252.4,8.7,8.2
3800,13:00:00,07/06/2024 1:00:00 CH,,300259.6,7.2,7.1
3801,14:00:00,07/06/2024 2:00:00 CH,,300264.9,5.3,5.4
3802,15:00:00,07/06/2024 3:00:00 CH,,300271.5,6.6,6.5
3803,16:00:00,07/06/2024 4:00:00 CH,,300280,8.5,8.4
3804,17:00:00,07/06/2024 5:00:00 CH,,300288.1,8.1,7.8
3805,18:00:00,07/06/2024 6:00:00 CH,,300300.5,12.4,12.4
3806,19:00:00,07/06/2024 7:00:00 CH,,300316.6,16.1,15.6
3807,20:00:00,07/06/2024 8:00:00 CH,,300332.4,15.8,16.6
3808,21:00:00,07/06/2024 9:00:00 CH,,300344.1,11.7,11.4
3809,22:00:00,07/06/2024 10:00:00 CH,,300354.1,10,9.9
3810,23:00:00,07/06/2024 11:00:00 CH,,300362.9,8.8,8.8
3811,0:00:00,08/06/2024 12:00:00 SA,,300368.8,5.9,5.6
3812,1:00:00,08/06/2024 1:00:00 SA,,300371.6,2.8,3.1
3813,2:00:00,08/06/2024 2:00:00 SA,,300374.9,3.3,3.5
3814,3:00:00,08/06/2024 3:00:00 SA,,300376.4,1.5,1.4
