STT,Thời gian,Ngày tháng,ÁP LỰC 1,TỔNG LƯU LƯỢNG 1,Tiêu thụ,LƯU LƯỢNG TỨC THỜI 1
1585,03:00:00,07/03/2024 3:00:00 SA,2.8,721570.5,3.9,4.7
1586,04:00:00,07/03/2024 4:00:00 SA,2.8,721574.5,4.0,4.1
1587,05:00:00,07/03/2024 5:00:00 SA,2.9,721579.7,5.2,5.6
1588,06:00:00,07/03/2024 6:00:00 SA,3.1,721590.7,11.0,10.2
1589,07:00:00,07/03/2024 7:00:00 SA,3.5,721617.8,27.1,26.5
1590,08:00:00,07/03/2024 8:00:00 SA,3.5,721639.4,21.6,22.1
1591,09:00:00,07/03/2024 9:00:00 SA,3.6,721658.0,18.6,19.1
1592,10:00:00,07/03/2024 10:00:00 SA,3.5,721674.8,16.8,17.0
1593,11:00:00,07/03/2024 11:00:00 SA,3.1,721693.0,18.2,17.9
1594,12:00:00,07/03/2024 12:00:00 CH,3.4,721712.2,19.2,20.2
1595,13:00:00,07/03/2024 1:00:00 CH,3.3,721729.6,17.4,18.3
1596,14:00:00,07/03/2024 2:00:00 CH,3.1,721741.1,11.5,11.8
1597,15:00:00,07/03/2024 3:00:00 CH,3.1,721753.5,12.4,11.7
1598,16:00:00,07/03/2024 4:00:00 CH,3.2,721766.4,12.9,12.4
1599,17:00:00,07/03/2024 5:00:00 CH,3.4,721782.3,15.9,15.9
1600,18:00:00,07/03/2024 6:00:00 CH,3.3,721808.5,26.2,26.7
1601,19:00:00,07/03/2024 7:00:00 CH,3.5,721841.9,33.4,33.4
1602,20:00:00,07/03/2024 8:00:00 CH,3.5,721870.2,28.3,29.5
1603,21:00:00,07/03/2024 9:00:00 CH,3.5,721894.4,24.2,25.9
1604,22:00:00,07/03/2024 10:00:00 CH,3.1,721914.4,20.0,18.7
1605,23:00:00,07/03/2024 11:00:00 CH,2.9,721927.7,13.3,14.1
1606,00:00:00,08/03/2024 12:00:00 SA,2.8,721935.6,7.9,8.6
1607,01:00:00,08/03/2024 1:00:00 SA,2.7,721940.1,4.5,4.7
1608,02:00:00,08/03/2024 2:00:00 SA,2.7,721944.4,4.3,4.0
1609,03:00:00,08/03/2024 3:00:00 SA,2.7,721948.1,3.8,3.9
1610,04:00:00,08/03/2024 4:00:00 SA,2.7,721952.0,3.9,3.6
1611,05:00:00,08/03/2024 5:00:00 SA,2.7,721957.4,5.4,4.9
1612,06:00:00,08/03/2024 6:00:00 SA,3.1,721968.0,10.6,9.9
1613,07:00:00,08/03/2024 7:00:00 SA,3.6,721994.0,26.0,26.0
1614,08:00:00,08/03/2024 8:00:00 SA,3.5,722016.8,22.8,22.1
1615,09:00:00,08/03/2024 9:00:00 SA,3.5,722033.9,17.1,17.2
1616,10:00:00,08/03/2024 10:00:00 SA,3.4,722050.0,16.1,17.1
1617,11:00:00,08/03/2024 11:00:00 SA,3.3,722066.7,16.7,17.0
1618,12:00:00,08/03/2024 12:00:00 CH,3.3,722084.7,18.0,17.0
1619,13:00:00,08/03/2024 1:00:00 CH,3.4,722100.9,16.2,16.3
1620,14:00:00,08/03/2024 2:00:00 CH,3.2,722113.8,12.9,13.5
1621,15:00:00,08/03/2024 3:00:00 CH,3.2,722126.8,13.0,12.3
1622,16:00:00,08/03/2024 4:00:00 CH,3.2,722140.1,13.3,13.2
1623,17:00:00,08/03/2024 5:00:00 CH,3.3,722156.9,16.8,15.6
1624,18:00:00,08/03/2024 6:00:00 CH,3.5,722182.6,25.8,24.9
1625,19:00:00,08/03/2024 7:00:00 CH,3.4,722215.4,32.8,32.1
1626,20:00:00,08/03/2024 8:00:00 CH,3.4,722242.3,26.9,27.7
1627,21:00:00,08/03/2024 9:00:00 CH,3.6,722265.0,22.7,22.0
1628,22:00:00,08/03/2024 10:00:00 CH,3.5,722285.2,20.2,20.5
1629,23:00:00,08/03/2024 11:00:00 CH,3.1,722300.6,15.4,15.4
1630,00:00:00,09/03/2024 12:00:00 SA,3.1,722309.2,8.6,8.5
1631,01:00:00,09/03/2024 1:00:00 SA,2.7,722313.5,4.3,4.3
1632,02:00:00,09/03/2024 2:00:00 SA,2.9,722317.4,3.9,3.8
1633,03:00:00,09/03/2024 3:00:00 SA,2.9,722321.8,4.4,4.4
1634,04:00:00,09/03/2024 4:00:00 SA,3.0,722326.2,4.4,4.0
1635,05:00:00,09/03/2024 5:00:00 SA,3.1,722332.2,6.0,5.9
1636,06:00:00,09/03/2024 6:00:00 SA,3.2,722342.0,9.8,9.0
1637,07:00:00,09/03/2024 7:00:00 SA,3.6,722364.7,22.7,21.4
1638,08:00:00,09/03/2024 8:00:00 SA,3.6,722387.0,22.3,21.8
1639,09:00:00,09/03/2024 9:00:00 SA,3.6,722407.5,20.5,21.3
1640,10:00:00,09/03/2024 10:00:00 SA,3.6,722425.9,18.4,19.3
1641,11:00:00,09/03/2024 11:00:00 SA,3.5,722445.2,19.3,19.1
1642,12:00:00,09/03/2024 12:00:00 CH,3.2,722464.1,18.9,18.4
1643,13:00:00,09/03/2024 1:00:00 CH,3.2,722482.7,18.6,18.0
1644,14:00:00,09/03/2024 2:00:00 CH,3.1,722495.7,13.0,13.0
1645,15:00:00,09/03/2024 3:00:00 CH,3.3,722507.9,12.2,11.8
1646,16:00:00,09/03/2024 4:00:00 CH,3.2,722521.7,13.8,13.2
1647,17:00:00,09/03/2024 5:00:00 CH,3.3,722539.9,18.2,18.1
1648,18:00:00,09/03/2024 6:00:00 CH,3.3,722566.0,26.1,24.1
1649,19:00:00,09/03/2024 7:00:00 CH,3.4,722598.3,32.3,33.1
1650,20:00:00,09/03/2024 8:00:00 CH,3.5,722625.3,27.0,27.7
1651,21:00:00,09/03/2024 9:00:00 CH,3.4,722648.5,23.2,23.1
1652,22:00:00,09/03/2024 10:00:00 CH,3.0,722669.0,20.5,21.7
1653,23:00:00,09/03/2024 11:00:00 CH,2.9,722683.2,14.2,14.2
1654,00:00:00,10/03/2024 12:00:00 SA,3.1,722691.3,8.1,7.5
1655,01:00:00,10/03/2024 1:00:00 SA,3.0,722696.2,4.9,4.9
1656,02:00:00,10/03/2024 2:00:00 SA,3.0,722700.7,4.5,4.2
1657,03:00:00,10/03/2024 3:00:00 SA,2.9,722705.2,4.5,4.5
1658,04:00:00,10/03/2024 4:00:00 SA,2.9,722709.9,4.7,4.9
1659,05:00:00,10/03/2024 5:00:00 SA,3.0,722715.8,5.9,5.4
1660,06:00:00,10/03/2024 6:00:00 SA,3.0,722723.3,7.5,7.8
1661,07:00:00,10/03/2024 7:00:00 SA,3.5,722738.9,15.6,14.0
1662,08:00:00,10/03/2024 8:00:00 SA,3.4,722762.9,24.0,24.9
1663,09:00:00,10/03/2024 9:00:00 SA,3.4,722787.8,24.9,24.7
1664,10:00:00,10/03/2024 10:00:00 SA,3.4,722811.4,23.6,23.4
1665,11:00:00,10/03/2024 11:00:00 SA,3.4,722833.9,22.5,21.0
1666,12:00:00,10/03/2024 12:00:00 CH,3.4,722853.5,19.6,19.5
1667,13:00:00,10/03/2024 1:00:00 CH,3.3,722870.4,16.9,17.3
1668,14:00:00,10/03/2024 2:00:00 CH,3.3,722883.3,12.9,12.6
1669,15:00:00,10/03/2024 3:00:00 CH,3.2,722895.4,12.1,11.6
1670,16:00:00,10/03/2024 4:00:00 CH,3.1,722911.5,16.1,15.3
1671,17:00:00,10/03/2024 5:00:00 CH,3.4,722933.6,22.1,21.9
1672,18:00:00,10/03/2024 6:00:00 CH,3.5,722964.4,30.8,30.3
1673,19:00:00,10/03/2024 7:00:00 CH,3.5,722997.2,32.8,33.2
1674,20:00:00,10/03/2024 8:00:00 CH,3.5,723025.4,28.2,28.2
1675,21:00:00,10/03/2024 9:00:00 CH,3.4,723048.5,23.1,23.7
1676,22:00:00,10/03/2024 10:00:00 CH,3.3,723066.9,18.4,17.0
1677,23:00:00,10/03/2024 11:00:00 CH,3.2,723078.4,11.5,11.8
1678,00:00:00,11/03/2024 12:00:00 SA,3.0,723085.1,6.8,6.8
1679,01:00:00,11/03/2024 1:00:00 SA,2.7,723089.3,4.2,4.0
1680,02:00:00,11/03/2024 2:00:00 SA,2.7,723093.2,3.9,3.9
1681,03:00:00,11/03/2024 3:00:00 SA,2.7,723097.2,4.0,4.4
1682,04:00:00,11/03/2024 4:00:00 SA,2.9,723101.9,4.7,4.7
1683,05:00:00,11/03/2024 5:00:00 SA,3.0,723107.1,5.3,4.3
1684,06:00:00,11/03/2024 6:00:00 SA,3.0,723117.2,10.1,8.2
1685,07:00:00,11/03/2024 7:00:00 SA,3.5,723139.6,22.4,22.6
1686,08:00:00,11/03/2024 8:00:00 SA,3.6,723159.5,19.9,19.9
1687,09:00:00,11/03/2024 9:00:00 SA,3.4,723176.1,16.6,17.0
1688,10:00:00,11/03/2024 10:00:00 SA,3.5,723192.0,15.9,16.4
1689,11:00:00,11/03/2024 11:00:00 SA,3.5,723211.4,19.4,18.7
1690,12:00:00,11/03/2024 12:00:00 CH,3.4,723232.3,20.9,21.5
1691,13:00:00,11/03/2024 1:00:00 CH,3.2,723250.3,18.0,18.4
1692,14:00:00,11/03/2024 2:00:00 CH,3.3,723263.4,13.1,12.2
1693,15:00:00,11/03/2024 3:00:00 CH,3.3,723276.9,13.5,13.1
1694,16:00:00,11/03/2024 4:00:00 CH,3.3,723290.2,13.3,13.1
1695,17:00:00,11/03/2024 5:00:00 CH,3.5,723309.3,19.1,20.0
1696,18:00:00,11/03/2024 6:00:00 CH,3.5,723335.8,26.5,26.5
1697,19:00:00,11/03/2024 7:00:00 CH,3.5,723370.1,34.3,33.2
1698,20:00:00,11/03/2024 8:00:00 CH,3.5,723401.6,31.5,31.4
1699,21:00:00,11/03/2024 9:00:00 CH,3.5,723429.5,27.9,28.2
1700,22:00:00,11/03/2024 10:00:00 CH,2.6,723448.5,19.0,19.7
1701,23:00:00,11/03/2024 11:00:00 CH,2.9,723462.7,14.2,14.9
1702,00:00:00,12/03/2024 12:00:00 SA,2.6,723470.8,8.1,8.2
1703,01:00:00,12/03/2024 1:00:00 SA,2.7,723475.6,4.8,4.5
1704,02:00:00,12/03/2024 2:00:00 SA,2.7,723479.1,3.5,3.4
1705,03:00:00,12/03/2024 3:00:00 SA,2.8,723482.9,3.8,3.8
1706,04:00:00,12/03/2024 4:00:00 SA,2.8,723487.0,4.1,4.2
1707,05:00:00,12/03/2024 5:00:00 SA,2.7,723492.8,5.8,5.7
1708,06:00:00,12/03/2024 6:00:00 SA,2.2,723503.9,11.1,11.3
1709,07:00:00,12/03/2024 7:00:00 SA,3.4,723530.9,27.0,26.6
1710,08:00:00,12/03/2024 8:00:00 SA,3.5,723555.8,24.9,24.3
1711,09:00:00,12/03/2024 9:00:00 SA,3.5,723581.1,25.3,25.4
1712,10:00:00,12/03/2024 10:00:00 SA,3.5,723602.3,21.2,21.6
1713,11:00:00,12/03/2024 11:00:00 SA,3.6,723623.7,21.4,21.9
1714,12:00:00,12/03/2024 12:00:00 CH,3.5,723645.2,21.5,21.9
1715,13:00:00,12/03/2024 1:00:00 CH,3.4,723663.8,18.6,18.8
1716,14:00:00,12/03/2024 2:00:00 CH,3.2,723678.9,15.1,14.9
1717,15:00:00,12/03/2024 3:00:00 CH,3.3,723691.4,12.5,12.0
1718,16:00:00,12/03/2024 4:00:00 CH,3.3,723705.1,13.8,13.4
1719,17:00:00,12/03/2024 5:00:00 CH,3.2,723722.4,17.3,17.2
1720,18:00:00,12/03/2024 6:00:00 CH,3.4,723748.5,26.1,24.5
1721,19:00:00,12/03/2024 7:00:00 CH,3.5,723784.1,35.6,35.5
1722,20:00:00,12/03/2024 8:00:00 CH,3.5,723813.7,29.6,29.1
1723,21:00:00,12/03/2024 9:00:00 CH,3.5,723838.0,24.3,23.4
1724,22:00:00,12/03/2024 10:00:00 CH,3.4,723858.9,20.9,21.7
1725,23:00:00,12/03/2024 11:00:00 CH,3.2,723872.4,13.5,13.7
1726,00:00:00,13/03/2024 12:00:00 SA,2.9,723879.8,7.4,8.0
1727,01:00:00,13/03/2024 1:00:00 SA,2.8,723884.0,4.2,4.4
1728,02:00:00,13/03/2024 2:00:00 SA,2.7,723887.6,3.6,4.0
1729,03:00:00,13/03/2024 3:00:00 SA,2.8,723890.9,3.3,3.4
1730,04:00:00,13/03/2024 4:00:00 SA,2.8,723894.8,3.9,2.9
1731,05:00:00,13/03/2024 5:00:00 SA,2.9,723900.0,5.2,5.0
1732,06:00:00,13/03/2024 6:00:00 SA,3.0,723910.5,10.5,9.9
1733,07:00:00,13/03/2024 7:00:00 SA,3.5,723936.9,26.4,25.9
1734,08:00:00,13/03/2024 8:00:00 SA,3.5,723957.8,20.9,19.9
1735,09:00:00,13/03/2024 9:00:00 SA,3.5,723975.7,17.9,18.9
1736,10:00:00,13/03/2024 10:00:00 SA,3.4,723990.3,14.6,14.2
1737,11:00:00,13/03/2024 11:00:00 SA,3.3,724007.7,17.4,19.7
1738,12:00:00,13/03/2024 12:00:00 CH,3.4,724024.4,16.7,16.1
1739,13:00:00,13/03/2024 1:00:00 CH,3.3,724040.8,16.4,16.3
1740,14:00:00,13/03/2024 2:00:00 CH,3.3,724053.7,12.9,12.3
1741,15:00:00,13/03/2024 3:00:00 CH,3.3,724067.7,14.0,14.6
1742,16:00:00,13/03/2024 4:00:00 CH,3.3,724080.9,13.2,13.4
1743,17:00:00,13/03/2024 5:00:00 CH,3.6,724096.7,15.8,15.3
1744,18:00:00,13/03/2024 6:00:00 CH,3.5,724122.5,25.8,26.2
1745,19:00:00,13/03/2024 7:00:00 CH,3.6,724156.8,34.3,34.4
1746,20:00:00,13/03/2024 8:00:00 CH,3.5,724185.2,28.4,26.9
1747,21:00:00,13/03/2024 9:00:00 CH,3.6,724209.4,24.2,25.1
1748,22:00:00,13/03/2024 10:00:00 CH,3.0,724227.2,17.8,17.2
1749,23:00:00,13/03/2024 11:00:00 CH,3.1,724239.8,12.6,12.9
1750,00:00:00,14/03/2024 12:00:00 SA,3.0,724247.4,7.6,7.7
1751,01:00:00,14/03/2024 1:00:00 SA,2.9,724251.5,4.1,4.0
1752,02:00:00,14/03/2024 2:00:00 SA,3.0,724255.4,3.9,3.5
1753,03:00:00,14/03/2024 3:00:00 SA,2.9,724259.2,3.8,3.8
1754,04:00:00,14/03/2024 4:00:00 SA,3.0,724263.3,4.1,3.9
1755,05:00:00,14/03/2024 5:00:00 SA,2.9,724268.8,5.5,5.0
1756,06:00:00,14/03/2024 6:00:00 SA,3.2,724279.4,10.6,9.6
1757,07:00:00,14/03/2024 7:00:00 SA,3.5,724304.9,25.5,26.3
1758,08:00:00,14/03/2024 8:00:00 SA,3.6,724326.0,21.1,22.0
1759,09:00:00,14/03/2024 9:00:00 SA,3.4,724343.5,17.5,17.7
1760,10:00:00,14/03/2024 10:00:00 SA,3.5,724359.1,15.6,15.6
1761,11:00:00,14/03/2024 11:00:00 SA,3.5,724376.9,17.8,18.4
1762,12:00:00,14/03/2024 12:00:00 CH,3.5,724395.3,18.4,17.5
1763,13:00:00,14/03/2024 1:00:00 CH,3.4,724412.6,17.3,17.1
1764,14:00:00,14/03/2024 2:00:00 CH,3.3,724424.7,12.1,11.2
1765,15:00:00,14/03/2024 3:00:00 CH,3.3,724435.4,10.7,9.8
1766,16:00:00,14/03/2024 4:00:00 CH,3.3,724447.2,11.8,11.4
1767,17:00:00,14/03/2024 5:00:00 CH,3.6,724463.6,16.4,16.6
1768,18:00:00,14/03/2024 6:00:00 CH,3.5,724492.2,28.6,28.1
1769,19:00:00,14/03/2024 7:00:00 CH,3.4,724525.8,33.6,34.0
1770,20:00:00,14/03/2024 8:00:00 CH,3.5,724556.5,30.7,30.4
1771,21:00:00,14/03/2024 9:00:00 CH,3.7,724580.5,24.0,24.3
1772,22:00:00,14/03/2024 10:00:00 CH,3.2,724597.8,17.3,17.9
1773,23:00:00,14/03/2024 11:00:00 CH,3.2,724610.1,12.3,13.0
1774,00:00:00,15/03/2024 12:00:00 SA,3.0,724617.7,7.6,7.7
1775,01:00:00,15/03/2024 1:00:00 SA,3.0,724622.7,5.0,5.5
1776,02:00:00,15/03/2024 2:00:00 SA,3.0,724627.4,4.7,5.1
1777,03:00:00,15/03/2024 3:00:00 SA,3.0,724631.9,4.5,4.7
1778,04:00:00,15/03/2024 4:00:00 SA,3.0,724636.7,4.8,4.1
1779,05:00:00,15/03/2024 5:00:00 SA,3.0,724642.8,6.1,5.5
1780,06:00:00,15/03/2024 6:00:00 SA,3.1,724654.1,11.3,10.9
1781,07:00:00,15/03/2024 7:00:00 SA,3.1,724679.9,25.8,24.9
1782,08:00:00,15/03/2024 8:00:00 SA,3.5,724702.2,22.3,23.5
1783,09:00:00,15/03/2024 9:00:00 SA,3.5,724721.5,19.3,19.2
1784,10:00:00,15/03/2024 10:00:00 SA,3.5,724739.9,18.4,18.1
1785,11:00:00,15/03/2024 11:00:00 SA,3.5,724758.1,18.3,19.2
1786,12:00:00,15/03/2024 12:00:00 CH,3.4,724778.0,19.9,19.2
1787,13:00:00,15/03/2024 1:00:00 CH,3.3,724795.1,17.1,17.3
1788,14:00:00,15/03/2024 2:00:00 CH,3.1,724809.2,14.1,14.5
1789,15:00:00,15/03/2024 3:00:00 CH,3.1,724821.1,11.9,12.3
1790,16:00:00,15/03/2024 4:00:00 CH,3.2,724835.4,14.3,14.3
1791,17:00:00,15/03/2024 5:00:00 CH,3.3,724852.7,17.3,16.8
1792,18:00:00,15/03/2024 6:00:00 CH,3.4,724879.3,26.6,25.9
1793,19:00:00,15/03/2024 7:00:00 CH,3.4,724912.1,32.8,32.4
1794,20:00:00,15/03/2024 8:00:00 CH,3.5,724943.0,30.9,30.7
1795,21:00:00,15/03/2024 9:00:00 CH,3.5,724969.0,26.0,25.9
1796,22:00:00,15/03/2024 10:00:00 CH,2.7,724988.5,19.5,19.8
1797,23:00:00,15/03/2024 11:00:00 CH,2.8,725003.4,14.9,15.7
1798,00:00:00,16/03/2024 12:00:00 SA,3.1,725012.4,9.0,8.5
1799,01:00:00,16/03/2024 1:00:00 SA,3.1,725018.1,5.8,5.8
1800,02:00:00,16/03/2024 2:00:00 SA,3.0,725023.1,5.0,5.2
1801,03:00:00,16/03/2024 3:00:00 SA,2.9,725027.6,4.5,4.6
1802,04:00:00,16/03/2024 4:00:00 SA,2.9,725032.2,4.6,4.9
1803,05:00:00,16/03/2024 5:00:00 SA,3.0,725038.1,5.9,5.7
1804,06:00:00,16/03/2024 6:00:00 SA,3.2,725048.9,10.8,9.8
1805,07:00:00,16/03/2024 7:00:00 SA,3.6,725073.4,24.5,25.9
1806,08:00:00,16/03/2024 8:00:00 SA,3.5,725094.9,21.5,22.2
1807,09:00:00,16/03/2024 9:00:00 SA,3.6,725115.9,21.0,20.4
1808,10:00:00,16/03/2024 10:00:00 SA,3.6,725136.9,21.0,20.8
1809,11:00:00,16/03/2024 11:00:00 SA,3.6,725159.3,22.4,23.2
1810,12:00:00,16/03/2024 12:00:00 CH,3.6,725180.9,21.6,22.5
1811,13:00:00,16/03/2024 1:00:00 CH,3.2,725199.5,18.6,18.5
1812,14:00:00,16/03/2024 2:00:00 CH,3.2,725213.0,13.5,14.4
1813,15:00:00,16/03/2024 3:00:00 CH,3.2,725227.4,14.4,13.2
1814,16:00:00,16/03/2024 4:00:00 CH,3.3,725243.5,16.1,15.5
1815,17:00:00,16/03/2024 5:00:00 CH,3.5,725263.4,19.9,17.9
1816,18:00:00,16/03/2024 6:00:00 CH,3.6,725293.0,29.6,29.0
1817,19:00:00,16/03/2024 7:00:00 CH,3.6,725327.2,34.2,34.5
1818,20:00:00,16/03/2024 8:00:00 CH,3.5,725356.9,29.7,30.2
1819,21:00:00,16/03/2024 9:00:00 CH,3.4,725381.3,24.4,24.7
1820,22:00:00,16/03/2024 10:00:00 CH,3.3,725400.3,19.0,18.7
1821,23:00:00,16/03/2024 11:00:00 CH,3.3,725416.1,15.8,16.8
1822,00:00:00,17/03/2024 12:00:00 SA,2.9,725425.1,9.0,8.3
1823,01:00:00,17/03/2024 1:00:00 SA,3.1,725431.6,6.5,6.2
1824,02:00:00,17/03/2024 2:00:00 SA,2.9,725436.5,4.9,5.1
1825,03:00:00,17/03/2024 3:00:00 SA,2.9,725441.4,4.9,5.5
1826,04:00:00,17/03/2024 4:00:00 SA,3.0,725446.3,4.9,5.1
1827,05:00:00,17/03/2024 5:00:00 SA,3.1,725452.7,6.4,6.4
1828,06:00:00,17/03/2024 6:00:00 SA,3.4,725462.1,9.4,9.0
1829,07:00:00,17/03/2024 7:00:00 SA,3.5,725483.2,21.1,20.0
1830,08:00:00,17/03/2024 8:00:00 SA,3.3,725511.7,28.5,29.1
1831,09:00:00,17/03/2024 9:00:00 SA,3.5,725540.6,28.9,28.5
1832,10:00:00,17/03/2024 10:00:00 SA,3.5,725564.1,23.5,24.5
1833,11:00:00,17/03/2024 11:00:00 SA,3.6,725588.3,24.2,24.5
1834,12:00:00,17/03/2024 12:00:00 CH,3.4,725610.9,22.6,22.3
1835,13:00:00,17/03/2024 1:00:00 CH,3.3,725631.2,20.3,21.5
1836,14:00:00,17/03/2024 2:00:00 CH,3.1,725647.0,15.8,15.8
1837,15:00:00,17/03/2024 3:00:00 CH,3.1,725661.9,14.9,13.9
1838,16:00:00,17/03/2024 4:00:00 CH,3.6,725679.6,17.8,18.0
1839,17:00:00,17/03/2024 5:00:00 CH,3.5,725704.8,25.2,23.9
1840,18:00:00,17/03/2024 6:00:00 CH,3.5,725736.1,31.3,31.0
1841,19:00:00,17/03/2024 7:00:00 CH,3.5,725768.2,32.1,30.6
1842,20:00:00,17/03/2024 8:00:00 CH,3.5,725797.1,28.9,28.5
1843,21:00:00,17/03/2024 9:00:00 CH,3.4,725819.3,22.2,23.2
1844,22:00:00,17/03/2024 10:00:00 CH,3.3,725838.8,19.5,20.2
1845,23:00:00,17/03/2024 11:00:00 CH,3.2,725852.1,13.3,13.3
1846,00:00:00,18/03/2024 12:00:00 SA,3.0,725859.4,7.3,8.7
1847,01:00:00,18/03/2024 1:00:00 SA,3.0,725864.9,5.5,5.8
1848,02:00:00,18/03/2024 2:00:00 SA,2.8,725869.0,4.1,4.4
1849,03:00:00,18/03/2024 3:00:00 SA,2.8,725873.0,4.0,3.7
1850,04:00:00,18/03/2024 4:00:00 SA,2.9,725877.0,4.0,4.0
1851,05:00:00,18/03/2024 5:00:00 SA,2.9,725883.0,6.0,5.7
1852,06:00:00,18/03/2024 6:00:00 SA,3.2,725895.7,12.7,11.7
1853,07:00:00,18/03/2024 7:00:00 SA,3.6,725923.6,27.9,26.3
1854,08:00:00,18/03/2024 8:00:00 SA,3.5,725945.8,22.2,22.8
1855,09:00:00,18/03/2024 9:00:00 SA,3.5,725965.6,19.8,19.3
1856,10:00:00,18/03/2024 10:00:00 SA,3.5,725982.4,16.8,16.7
1857,11:00:00,18/03/2024 11:00:00 SA,3.5,726002.1,19.8,18.1
1858,12:00:00,18/03/2024 12:00:00 CH,3.5,726022.7,20.6,21.1
1859,13:00:00,18/03/2024 1:00:00 CH,3.3,726039.8,17.1,17.0
1860,14:00:00,18/03/2024 2:00:00 CH,3.3,726053.5,13.7,13.7
1861,15:00:00,18/03/2024 3:00:00 CH,3.3,726067.0,13.5,14.7
1862,16:00:00,18/03/2024 4:00:00 CH,3.2,726084.2,17.2,16.8
1863,17:00:00,18/03/2024 5:00:00 CH,3.4,726103.5,19.3,18.8
1864,18:00:00,18/03/2024 6:00:00 CH,3.4,726133.4,29.9,28.4
1865,19:00:00,18/03/2024 7:00:00 CH,3.5,726168.3,34.9,37.0
1866,20:00:00,18/03/2024 8:00:00 CH,3.5,726200.1,31.8,31.6
1867,21:00:00,18/03/2024 9:00:00 CH,3.6,726227.0,26.9,26.2
1868,22:00:00,18/03/2024 10:00:00 CH,3.3,726246.2,19.2,19.5
1869,23:00:00,18/03/2024 11:00:00 CH,3.1,726260.0,13.8,14.2
1870,00:00:00,19/03/2024 12:00:00 SA,2.8,726267.8,7.8,8.0
1871,01:00:00,19/03/2024 1:00:00 SA,2.8,726272.7,4.9,5.1
1872,02:00:00,19/03/2024 2:00:00 SA,2.9,726276.8,4.1,4.7
1873,03:00:00,19/03/2024 3:00:00 SA,2.9,726280.9,4.1,3.8
1874,04:00:00,19/03/2024 4:00:00 SA,2.9,726285.3,4.4,4.4
1875,05:00:00,19/03/2024 5:00:00 SA,2.9,726291.0,5.7,5.9
1876,06:00:00,19/03/2024 6:00:00 SA,2.9,726301.4,10.4,9.7
1877,07:00:00,19/03/2024 7:00:00 SA,3.3,726325.1,23.8,23.6
1878,08:00:00,19/03/2024 8:00:00 SA,3.5,726344.2,19.1,19.6
1879,09:00:00,19/03/2024 9:00:00 SA,3.6,726363.3,19.1,19.1
1880,10:00:00,19/03/2024 10:00:00 SA,3.5,726380.7,17.4,17.3
1881,11:00:00,19/03/2024 11:00:00 SA,3.5,726398.9,18.2,19.3
1882,12:00:00,19/03/2024 12:00:00 CH,3.4,726416.6,17.8,17.6
1883,13:00:00,19/03/2024 1:00:00 CH,3.3,726432.3,15.7,16.5
1884,14:00:00,19/03/2024 2:00:00 CH,3.1,726443.7,11.4,11.7
1885,15:00:00,19/03/2024 3:00:00 CH,3.1,726454.0,10.3,10.4
1886,16:00:00,19/03/2024 4:00:00 CH,3.3,726465.9,11.9,12.2
1887,17:00:00,19/03/2024 5:00:00 CH,3.4,726483.1,17.3,16.3
1888,18:00:00,19/03/2024 6:00:00 CH,3.5,726511.0,27.9,26.1
1889,19:00:00,19/03/2024 7:00:00 CH,3.5,726543.5,32.5,30.7
1890,20:00:00,19/03/2024 8:00:00 CH,3.5,726569.9,26.4,25.6
1891,21:00:00,19/03/2024 9:00:00 CH,3.5,726592.4,22.5,23.1
1892,22:00:00,19/03/2024 10:00:00 CH,2.8,726610.0,17.6,17.6
1893,23:00:00,19/03/2024 11:00:00 CH,3.1,726622.6,12.6,12.3
1894,00:00:00,20/03/2024 12:00:00 SA,2.9,726630.0,7.4,6.8
1895,01:00:00,20/03/2024 1:00:00 SA,2.7,726634.5,4.5,4.3
1896,02:00:00,20/03/2024 2:00:00 SA,2.7,726638.5,4.0,3.9
1897,03:00:00,20/03/2024 3:00:00 SA,2.7,726642.5,4.0,4.0
1898,04:00:00,20/03/2024 4:00:00 SA,2.7,726646.8,4.3,4.7
1899,05:00:00,20/03/2024 5:00:00 SA,2.9,726652.6,5.8,5.2
1900,06:00:00,20/03/2024 6:00:00 SA,3.5,726663.9,11.3,9.5
1901,07:00:00,20/03/2024 7:00:00 SA,3.5,726692.0,28.1,28.8
1902,08:00:00,20/03/2024 8:00:00 SA,3.6,726714.6,22.6,22.2
1903,09:00:00,20/03/2024 9:00:00 SA,3.4,726735.7,21.1,21.3
1904,10:00:00,20/03/2024 10:00:00 SA,3.5,726756.2,20.5,19.0
1905,11:00:00,20/03/2024 11:00:00 SA,3.5,726775.0,18.8,17.4
1906,12:00:00,20/03/2024 12:00:00 CH,3.5,726794.2,19.2,16.2
1907,13:00:00,20/03/2024 1:00:00 CH,3.4,726813.1,18.9,18.3
1908,14:00:00,20/03/2024 2:00:00 CH,3.4,726827.6,14.5,14.3
1909,15:00:00,20/03/2024 3:00:00 CH,3.4,726840.3,12.7,13.1
1910,16:00:00,20/03/2024 4:00:00 CH,3.4,726853.3,13.0,13.3
1911,17:00:00,20/03/2024 5:00:00 CH,3.5,726871.2,17.9,16.8
1912,18:00:00,20/03/2024 6:00:00 CH,3.5,726896.9,25.7,24.9
1913,19:00:00,20/03/2024 7:00:00 CH,3.4,726927.1,30.3,29.9
1914,20:00:00,20/03/2024 8:00:00 CH,3.5,726956.0,28.9,28.8
1915,21:00:00,20/03/2024 9:00:00 CH,3.5,726980.4,24.4,25.3
